"","r","lambda","lp__"
"759",-0.0591914759444386,4.03860812784686,-3.96976684241875
"760",-0.346269662388118,1.28112629281885,-3.05066916026154
"761",0.844906596246127,1.85932290942756,-3.8160662417591
"762",0.541363731987258,0.541930789826759,-3.38775491056631
"763",0.587772158587864,0.462302451875184,-3.51479190335195
"764",-1.26191631018283,0.129775249496806,-5.8731367713031
"765",-1.19754960895794,0.116577819946341,-6.01933515484757
"766",-0.819321351680524,0.0810602264847342,-6.48655602740966
"767",-0.328185393504217,0.694721892857335,-3.09307331380011
"768",0.223820796447558,0.303228772934641,-3.75931859419671
"769",-0.589602092005159,0.432521091863671,-3.50465730406538
"770",-0.727823588795022,0.358644386902756,-3.77296912930244
"771",-0.430116698239571,0.45836876557313,-3.37592707135408
"772",-0.51007644861115,1.53382712763499,-3.17772212433204
"773",0.413949466152015,0.656702181879958,-3.24024816516376
"774",-0.846884872550368,0.591261512048776,-3.4706248162708
"775",0.964147415655055,2.57811530062547,-4.33886779833606
"776",1.23755894413943,4.14081388685596,-5.62787764709376
"777",1.23755894413943,4.14081388685596,-5.62787764709376
"778",1.08992739581997,3.89093897770189,-5.29629345749093
"779",-0.526439899730382,1.75399270442484,-3.25184971438812
"780",-1.10528256777862,1.83437126095205,-3.75031917074552
"781",0.0234307369124668,1.23989363984364,-3.05671225094083
"782",-0.599331085950438,1.03919353864548,-3.1426810468533
"783",0.515371245087422,0.444497392780195,-3.50366115189579
"784",-0.736652011876599,1.44634286399503,-3.29596293710218
"785",0.480961992290738,0.597017504071596,-3.3084871338047
"786",-0.708377804606323,1.39319906262137,-3.26290587821564
"787",0.313934155322838,0.901853602395878,-3.1475309764566
"788",-0.284863498450323,0.517008280217633,-3.23744242725192
"789",0.111499767451599,0.24124120603156,-4.02869975719718
"790",0.00610680035237444,0.285875681167558,-3.78808886383719
"791",-1.63600695777135,1.61223851708233,-4.40786592102809
"792",1.4541843850942,0.813124558300472,-4.19051512828431
"793",1.4541843850942,0.813124558300472,-4.19051512828431
"794",1.64042530551921,0.924155327601904,-4.6637888139583
"795",1.46387502170254,1.49127163791891,-4.38363679455972
"796",-0.115462936870045,0.999360187218713,-2.98978174050312
"797",0.482885995908171,2.95247567326204,-4.21145437457542
"798",-1.7981270508762,0.298486942704153,-5.33226671920463
"799",-0.142797742851319,0.658344351903687,-3.08192429118904
"800",-0.471544127764391,1.34037131330177,-3.11208829478886
"801",-0.330938309747132,1.35812487593168,-3.06092187603227
"802",0.0560405564227899,0.285207904406761,-3.79754257114999
"803",-0.243404513620991,1.99711714641849,-3.22612365775605
"804",-0.937110221120436,4.46312329631346,-4.60856255157198
"805",-0.507673146053132,3.3853279628855,-3.86179020526616
"806",-0.56432523898486,0.647297446577203,-3.22616855463579
"807",1.16873494087105,0.535144945721826,-3.93255730485526
"808",0.272816055257419,0.307103347313553,-3.75851404245978
"809",1.66941486207435,0.965492885417014,-4.82715710959735
"810",-0.151777143419299,0.393676905590281,-3.43498240502972
"811",0.265588345081718,0.51515556604025,-3.29972117808722
"812",-0.0305273254199676,0.864465063867936,-3.01578548361681
"813",-1.17087557675255,3.11950296639426,-4.31349643288448
"814",-0.799286188402005,5.54638214896001,-4.9212997603621
"815",-0.195175812818137,4.66767373729687,-4.19656611195566
"816",-0.74714963806162,7.61402324885244,-5.68855831881148
"817",0.298459748994337,3.17699984460117,-4.22448852662863
"818",-0.0160370857361677,4.37715013093791,-4.14758729928783
"819",0.367346700567043,0.984325146121783,-3.17530364802217
"820",0.367346700567043,0.984325146121783,-3.17530364802217
"821",0.273425919229169,2.29469539480337,-3.69188984604298
"822",-0.601755687482416,2.73700242135878,-3.65639167664977
"823",-1.46687837914885,1.63011534159585,-4.15074199983984
"824",-0.725146182435504,0.501376955010206,-3.47826857807067
"825",1.00368458039107,0.596888614541776,-3.69776045173567
"826",-1.19216323535113,1.11798353891486,-3.67756708808282
"827",-0.979309850442728,1.76834412360829,-3.59733531741704
"828",0.131749061788922,1.39028316842673,-3.16623578074076
"829",0.711526765756447,3.53880402366935,-4.72789058347463
"830",-0.707411981572939,0.906194509279787,-3.22019032238837
"831",1.67901341852247,0.343554501921102,-5.13421476707454
"832",1.60616211855296,0.303754609391725,-5.07550095412302
"833",-0.32647762022326,0.299558183121956,-3.76581915705749
"834",0.0217294830266679,2.66974742141169,-3.5622395375728
"835",-1.90313776286906,1.34539790240362,-4.81245925347737
"836",-2.23216076574216,1.31190911431487,-5.48598748178234
"837",-1.44873084475447,2.65250534217366,-4.49187229486125
"838",0.205815540370278,1.72404992603299,-3.35118531668652
"839",-0.230259881264441,0.929931230854581,-3.00000973934614
"840",-0.147224997164407,1.63883455538705,-3.10180125647536
"841",-1.07793668174116,1.63109685401084,-3.65614162076423
"842",0.75042342575843,0.821927583152753,-3.39095261350272
"843",0.75042342575843,0.821927583152753,-3.39095261350272
"844",0.381795102119001,1.11022552470968,-3.20505915293599
"845",-0.856409142517175,0.491058936857349,-3.59698117988077
"846",-1.50198965763317,1.30245041364249,-4.120879312288
"847",-1.32130991193101,0.198865532318172,-5.166262728732
"848",-1.47745049364275,0.259975352961698,-4.98523266070372
"849",-3.38611991960719,0.440068258559478,-9.04899332691948
"850",-1.52007800157037,0.253722244010699,-5.08248232922044
"851",-0.96875308805607,2.44719869310019,-3.83187127921069
"852",1.06192792398454,0.8848721689776,-3.67084090643373
"853",1.06192792398454,0.8848721689776,-3.67084090643373
"854",1.40753429099674,0.372205049528506,-4.52101293140524
"855",-1.41393847498302,0.22775840016008,-5.08177854573852
"856",-0.412026126029889,0.694773424388494,-3.12284320646882
"857",0.273517330146729,1.08445297056936,-3.15317153343029
"858",-0.510714969481186,0.936792730413293,-3.0972887000126
"859",-0.78616261363826,0.512357688867479,-3.50925136529525
"860",0.349642449043742,0.526211896448549,-3.31643491604259
"861",-1.05325007063026,0.44584295931611,-3.85992840124962
"862",0.102418802319136,2.93929918022605,-3.8165771813653
"863",0.134172551603165,0.238948079863501,-4.04641537655663
"864",0.896613462867646,0.501426978717019,-3.68947010156956
"865",1.74676505878715,0.370816664796815,-5.3523426387277
"866",-1.85128531898441,0.319850804881283,-5.34720120811872
"867",-1.34148044566162,0.806903228271888,-3.89035533175493
"868",-1.20050670641536,1.69992475060481,-3.81671182780974
"869",-0.257072301274545,1.95870200878008,-3.21601146509408
"870",0.529077217354862,2.39316164934926,-3.89826538260344
"871",-0.606289128372528,0.739458631795465,-3.19888982976232
"872",0.199680187951388,0.664902665934575,-3.15663119079648
"873",0.501266184553804,0.747428869900583,-3.24705984685852
"874",1.11001062649488,0.709519627468635,-3.75067360878303
"875",1.11001062649488,0.709519627468635,-3.75067360878303
"876",0.773452556686225,0.662702383087339,-3.45274430568693
"877",-0.931655176124246,2.8622561795144,-3.95927726251911
"878",-0.931655176124246,2.8622561795144,-3.95927726251911
"879",-0.464725454443487,2.45635390879581,-3.47330375309479
"880",-0.336539495396364,2.15572395853519,-3.30848735756162
"881",-1.25049596271648,0.874944094144156,-3.75661539560108
"882",-0.012562821792788,1.14998776453083,-3.02404311476508
"883",0.567633791241329,0.527949902356341,-3.41711893952372
"884",-0.685612295433289,0.956893799177103,-3.19998045260546
"885",0.370624247682744,1.17254717609517,-3.21668428163115
"886",0.829845641079035,0.536343855753273,-3.59173964240203
"887",-0.325419279783466,1.17487949796009,-3.02805737734195
"888",0.169031505071983,0.935583629357427,-3.09037030428392
"889",1.33169045506989,0.725049473332872,-4.02149537575768
"890",1.57853362280382,0.380950449010925,-4.79189846334318
"891",-0.520401552529563,2.14053673751562,-3.38236900170997
"892",0.000635723494793516,0.368883476437791,-3.50231990146153
"893",-0.200655897755669,0.511062783283844,-3.22833068429757
"894",-0.232353361009981,0.364135124286915,-3.52300890711758
"895",-0.130961532322951,0.312924089493907,-3.67548909413103
"896",0.00786097871957603,1.52023909163516,-3.11975797445311
"897",0.899764720400312,2.62838739299894,-4.30931556931502
"898",-1.40371574840616,0.654877360832498,-4.04671423812143
"899",0.957500271900651,0.368082164098355,-3.99202465415132
"900",0.244823454187996,0.48428355545955,-3.33294829818288
"901",-0.0773937300004859,1.40301664500279,-3.04965842972477
"902",-0.802993435250681,1.76709183470143,-3.43981007844451
"903",-2.41087754653463,1.5458747863842,-5.95687344331118
"904",-2.6055101950481,3.58368123231507,-7.20925252069777
"905",-2.38290254260896,1.45987841624626,-5.86709201228898
"906",-0.892998772348637,0.758473673575999,-3.40581217678523
"907",-2.20471443167624,1.23896031262589,-5.41215283219267
"908",-2.18798671151442,1.31017226995641,-5.3880216132428
"909",-2.19972129066126,0.802433197797637,-5.41128305315436
"910",-1.8668511465059,2.23890549473389,-5.02613048137329
"911",0.558634208663416,1.6890334243111,-3.52490051937913
"912",-0.972655094087854,0.62887480428782,-3.5533212947084
"913",-0.415975435118821,0.702385481403417,-3.12031170763332
"914",0.495397132635659,0.322865267040187,-3.79059442757135
"915",0.438284171253532,2.28834807545152,-3.78661997753535
"916",-0.42500603491947,0.540428725722191,-3.25603426535568
"917",0.947348203155754,0.698299215914654,-3.58695735003909
"918",0.628385781129458,0.461617150572551,-3.54063611090618
"919",0.628385781129458,0.461617150572551,-3.54063611090618
"920",0.756218855670219,0.424901170516599,-3.69258218964358
"921",0.608134753095365,0.448329842577367,-3.54956642899586
"922",0.594561492187481,0.43432821014971,-3.56574860445362
"923",-0.453627029798981,7.72044739836845,-5.53118212547411
"924",-0.446490698089271,0.275243338554292,-3.91794375058642
"925",-0.300260417230399,0.221444944560432,-4.17075979962115
"926",-0.410953466191317,3.56077186295806,-3.88422305159703
"927",0.410885088868724,1.03586806364459,-3.20220208713522
"928",1.56112726675177,2.29570312413445,-5.06496475760508
"929",-1.80054421857163,0.532042983518978,-4.79600105569449
"930",-1.90573977480385,0.40234541399479,-5.21100965825059
"931",-0.823147200099108,1.98346808048257,-3.52944119221883
"932",-0.314218318972675,1.53188913629132,-3.09815365021536
"933",-1.59774848593749,2.54925623835186,-4.67852749503905
"934",-0.652349173747265,0.631156318425145,-3.29140598059211
"935",-0.0962552137264909,0.60270623701653,-3.12406265772479
"936",-1.49899585113417,0.919293353044599,-4.0917986259379
"937",-1.44964486609005,2.04563007822174,-4.26347527354641
"938",1.1275315324636,1.5139799407156,-3.92361917547403
"939",0.330556737344304,0.473238158455852,-3.37732563169347
"940",-0.169570825237292,0.708710067759277,-3.05419670148658
"941",1.12655289380733,2.31838357462303,-4.35400556378994
"942",1.12655289380733,2.31838357462303,-4.35400556378994
"943",0.471870048130677,0.263256816988548,-4.02458547606813
"944",-0.285589457873658,0.135259288405607,-5.03471451660829
"945",1.24326803127554,0.0540051250208895,-8.03549232437341
"946",0.133961151580384,0.120507475842196,-5.25324207328703
"947",0.344769993618602,0.775013406483195,-3.1705554083999
"948",0.416955034017575,0.478702229649055,-3.40346760880978
"949",-1.2062561446665,0.352800133526431,-4.25281942400519
"950",-0.273245727267979,0.456252052576915,-3.32673685430232
"951",-0.899463323316906,2.37933982450503,-3.74113241487508
"952",-0.557099506203318,1.82671642304003,-3.29216003352245
"953",-1.30647383761711,1.92959526107231,-4.02529324595989
"954",-1.3593044219739,2.02218542880324,-4.12822072754015
"955",-0.000728603428043817,1.27947729772881,-3.05225046469162
"956",-0.0488875484225801,0.679138600474568,-3.07535162667089
"957",-1.58554153990295,0.551613539375462,-4.4091813664325
"958",-2.43379339576303,0.477693244896886,-6.21241393399098
"959",-2.6347092894366,0.347598660515983,-7.01193064997016
"960",-0.104615759584135,6.57533881927265,-4.75662577748844
"961",-0.185588094665079,0.257607662385934,-3.92764841671955
"962",-0.552797128113892,0.211866799939871,-4.34537463066907
"963",-0.50245058793616,0.754679188185299,-3.1352108961332
"964",-0.197485293720955,3.12699518774763,-3.63129769155574
"965",-0.640519204798918,0.757963808145934,-3.21251350998467
"966",0.599125636089072,4.39892692346714,-5.20644652728008
"967",0.445742404311021,0.118425911254144,-5.38389004124003
"968",-0.607370246052151,3.0842385645452,-3.79779105836745
"969",-0.705142793064297,2.55393769770347,-3.65246400176232
"970",-0.109618602661608,7.10466829538325,-4.91392581581166
"971",-0.0434398508091582,0.146597529050432,-4.84309679112607
"972",1.00597268371383,1.01020265722933,-3.62370344627334
"973",0.515274176513937,0.590374820030924,-3.33087915451232
"974",0.554527224054433,0.697925191625909,-3.29143642739596
"975",-0.795572294590716,2.80331119228759,-3.81832881890454
"976",-0.893138406730345,2.63490185445972,-3.83439190464393
"977",0.369412728156434,1.10615839592111,-3.19866482287404
"978",0.11293950519122,0.342620376498275,-3.59759138034392
"979",0.0586873274096246,1.98885243339906,-3.33057686747827
"980",-0.442842416361002,0.436424272550278,-3.42167246043784
"981",0.318762147280588,0.335190310665884,-3.67647220374193
"982",-0.225396822491518,0.174624251018215,-4.54027035360805
"983",-0.149567342782522,4.45239133069162,-4.09650947877498
"984",-0.498360463354213,3.82882711045649,-4.03493225796429
"985",-0.205279507459956,3.81924682638176,-3.89224499112349
"986",-0.0432649489115306,0.929098825547103,-3.00493157146498
"987",-0.774155354109916,0.880285227291201,-3.27350558872771
"988",0.329441969815904,1.14058484627587,-3.19006875021232
"989",-0.0587784075653738,0.572690771795055,-3.15449728185777
"990",0.470080374557934,0.294241467243386,-3.88456537221011
"991",-1.64700046906867,0.629048027052334,-4.43646107789089
"992",-0.929109888752173,1.30740543173598,-3.42547062884471
"993",-1.32978986107862,0.634975767825539,-3.95983580903434
"994",0.165974085725504,0.606761103652694,-3.18191733402188
"995",-0.627941527401283,3.55179373501609,-3.99849631863273
"996",-0.740711752927208,5.6021524567733,-4.89798488455319
"997",-0.209484387157169,2.58265755612077,-3.43059249673872
"998",-0.345384823610235,3.23931920448582,-3.72785436179988
"999",0.0648795191564226,1.66455433558855,-3.2111499192039
"1000",-0.306706498154923,1.41458601581011,-3.06638908819195
"1001",0.147471939065077,2.87193550838368,-3.8624631835691
"1002",-1.00156580154233,0.405574090402196,-3.88928840615261
"1003",-1.08802993144999,0.467216730655587,-3.85965210736745
"1004",0.317947055835083,0.276445064104298,-3.89967690045697
"1005",-1.73622423985794,0.224336181332015,-5.6120665879797
"1006",-0.747300298006762,2.08959107786833,-3.50779348066828
"1007",-0.58189286647224,2.76141363016596,-3.65417820865987
"1008",-0.904723463941208,0.717967409857355,-3.4341807816492
"1009",-1.42205926397802,1.12959404710504,-3.97907083981737
"1010",-1.37291756903643,1.26792826173989,-3.92904584055685
"1011",-1.18920294174037,1.13007489109918,-3.67509045627241
"1012",-1.46462568587551,2.55826496847332,-4.47819664048778
"1013",-0.327521994176174,0.298571971549038,-3.77016586291094
"1014",-0.157744973328213,0.095843490458646,-5.75789177037136
"1015",-0.283773076405827,0.968018355830086,-3.00818072537083
"1016",-0.659793001819522,0.479946733749585,-3.4649205438994
"1017",-0.60603798182003,2.82119571119838,-3.69224799668191
"1018",-1.52963989309585,0.883176287376387,-4.14323636433791
"1019",-0.986592419317534,3.79643472383125,-4.38745926771492
"1020",0.91764711190396,0.426807897550346,-3.82416151800132
"1021",-0.602767315551781,0.65901542146423,-3.24053355638991
"1022",0.214871946195207,0.0596538637687747,-6.99970788748857
"1023",0.00881846290432231,1.12412898566548,-3.0299796227815
"1024",0.563137873119116,0.657249288762991,-3.31448603569338
"1025",1.40291457064251,1.50333277090076,-4.28438946000295
"1026",0.139011450667286,0.932273651231379,-3.07727566834053
"1027",0.450032415305789,0.635043672571965,-3.26844695037243
"1028",0.280444061439333,0.370068210829585,-3.56405828243541
"1029",-0.711925998534939,2.94825831891139,-3.81278926265279
"1030",0.98358198296625,0.483033745270343,-3.79565393390944
"1031",0.705661268126862,2.23219175596922,-3.9164069360768
"1032",0.264756272278223,4.97140569533034,-5.26615634632086
"1033",0.708224631944867,1.02133834882844,-3.36988777766039
"1034",-0.503416005130005,0.2986553209275,-3.84188054586206
"1035",-0.51737136848191,0.794582226629329,-3.12850196640153
"1036",1.48364094957805,1.53169269811496,-4.44053840363293
"1037",0.130322640997609,0.836072556573951,-3.07930545778521
"1038",-0.623924723401263,1.03803426516173,-3.15767008980705
"1039",-0.955067277872974,1.61620541316689,-3.52684851559906
"1040",-0.194580517722098,0.406181994752623,-3.41086074449729
"1041",1.16511265662355,0.122909028548164,-5.88556168122372
"1042",-1.13743219752915,0.768928659413394,-3.64997693209279
"1043",-0.414252488594001,0.654554709780817,-3.14842947707651
"1044",0.180891260148168,0.666503715089402,-3.14951887188937
"1045",1.47005465947656,0.389461675467338,-4.57635562551323
"1046",1.47005465947656,0.389461675467338,-4.57635562551323
"1047",1.47005465947656,0.389461675467338,-4.57635562551323
"1048",-1.67183264579369,0.768152718856307,-4.40089961800444
"1049",-0.739748091165831,0.795443491761595,-3.26769783504596
"1050",-0.0612359999654724,0.597692812271688,-3.13126311037945
"1051",0.316041079091217,2.26369278801956,-3.70335294193903
"1052",0.47461217117154,0.922984852108254,-3.21851822349874
"1053",0.111326983107515,0.892550331328399,-3.06608605019014
"1054",-0.599257216488118,2.17489086477998,-3.43923816922035
"1055",-0.29435383414059,1.81768145322179,-3.17842927497562
"1056",-0.621429008601615,1.4575699525708,-3.22057508946752
"1057",0.176191305135774,0.734653526431364,-3.1194089701112
"1058",-1.09639905117711,0.69939721881541,-3.63552808721234
"1059",-1.79764451013452,0.616075175509497,-4.7062080828795
"1060",-0.438089358156265,0.352399807807403,-3.62293048145497
"1061",-0.305868675784727,0.239138218625483,-4.05878022070774
"1062",-0.538384588286468,0.39241812843287,-3.56364622417477
"1063",-0.661727596901516,0.7885479653327,-3.21528599261486
"1064",0.448969244733763,0.38106571752776,-3.60096178281383
"1065",1.26219959368227,0.200055567905733,-5.10895904605355
"1066",0.609859355742449,0.227903878604332,-4.29880565712537
"1067",0.117821491272692,0.729806642919599,-3.10018578872757
"1068",-0.278850219120886,1.22114130206489,-3.02164782717586
"1069",0.419343389390277,0.71991340302083,-3.21611700631348
"1070",0.0454494397556399,0.540692092997931,-3.20726917685804
"1071",-0.650551939025498,1.25459707900805,-3.19601201593009
"1072",0.148206052332959,1.53662726045566,-3.23045158877751
"1073",-0.573032753205406,1.67829440643351,-3.25368505587278
"1074",-0.86903569094026,0.0718845674881879,-6.83801262831876
"1075",-1.01037196874783,0.142827540818558,-5.39565045947551
"1076",-0.893925273732178,0.642815764975119,-3.46948024235629
"1077",1.56705974848144,2.59536102186854,-5.2735608448806
"1078",1.56705974848144,2.59536102186854,-5.2735608448806
"1079",0.995117365748913,3.21734357429722,-4.76644337851869
"1080",1.00013376324505,1.48747246074522,-3.77534607315622
"1081",-1.0206651157814,1.16263543525458,-3.49220278154395
"1082",0.134854279219061,0.779390950208914,-3.09163361158346
"1083",0.634779375116039,0.342223810389704,-3.80757287556583
"1084",-1.83415674480459,1.12671726352121,-4.64975201410368
"1085",-1.97673528831394,1.0895319413203,-4.91864793878446
"1086",1.55443588714679,1.06763155914833,-4.41954801070718
"1087",1.55443588714679,1.06763155914833,-4.41954801070718
"1088",-0.149070115693722,0.24588004064731,-3.98763893289435
"1089",-0.336685602344932,7.43549016823489,-5.33162465892426
"1090",-0.0868864883109653,1.19899987093316,-3.00796894094904
"1091",-0.405665508823401,0.769989232701681,-3.0860418455746
"1092",-1.55133111255199,1.41098400103303,-4.21939944683615
"1093",0.440174421464581,1.02793486119954,-3.21428017568216
"1094",-0.61293053066476,1.06055023835479,-3.15147730551208
"1095",0.0285290728021439,0.679480310388859,-3.09305782226931
"1096",-1.03362888233978,1.36201369085518,-3.53922641586128
"1097",-0.611103066196407,0.363613938139528,-3.6806769546479
"1098",-0.487346569470003,2.38599314710682,-3.45734131618219
"1099",-0.106901481286356,1.32046543329134,-3.02563559976387
"1100",-0.370696901971982,2.20989620058589,-3.34054628716504
"1101",-1.11931683089729,1.34032458230373,-3.62687087228083
"1102",0.447732498307216,0.93913310311149,-3.20660184616945
"1103",-0.954884599998151,1.03501420308133,-3.41877014342026
"1104",-1.05460344807908,3.73986846138666,-4.43404514363015
"1105",0.966515561848069,0.335758877556017,-4.09329494652239
"1106",-1.22888672190472,1.76603069730276,-3.87214473066989
"1107",-0.344771636254568,1.17870205922401,-3.03458266864542
"1108",-0.602155977931798,0.332525894941196,-3.77090003511841
"1109",-2.13756543369351,0.558957268684874,-5.42877503190058
"1110",0.523796924521758,0.259744536913422,-4.06825118018605
"1111",0.453481858009822,4.12035944933515,-4.93231362804488
"1112",-0.642349038886839,0.330043759996998,-3.80425804959335
"1113",-0.233007088418611,0.967236647702984,-2.99759844922056
"1114",0.90424619495995,1.8063446330548,-3.83999318051093
"1115",0.613665235805721,5.70487840623086,-6.06945681856365
"1116",0.604263936990553,3.64974423717557,-4.72575305184824
"1117",-0.811842860279735,0.277047252137409,-4.13897817908407
"1118",-0.158976613124259,0.604342901447887,-3.12322011893456
"1119",-1.1561054410448,0.364873102163544,-4.15861559486423
"1120",1.03071101443454,1.40347638045577,-3.77025614413434
"1121",0.0045787374430879,0.932978338618288,-3.01954177677437
"1122",-0.156994557011138,0.605634296376077,-3.12199325347891
"1123",-0.3053797482644,0.129487913952555,-5.12882605904803
"1124",-0.252591538957224,0.181914433892935,-4.47550765387111
"1125",-0.212793313856086,0.137515805213241,-4.98443039875148
"1126",-0.392580890339584,0.0992091328160923,-5.74013255850442
"1127",-0.981006871156343,4.8718548510798,-4.81463495468394
"1128",1.2245257814509,0.631070471509312,-3.92253101162497
"1129",-0.435430151607968,2.2574234905192,-3.38464921716429
"1130",-1.96696200298469,0.706936149711003,-4.96495343825216
"1131",-1.12344954310472,2.62396613177506,-4.06234658430005
"1132",0.00168974719435766,0.667802023671035,-3.09239884482286
"1133",-0.636482275971589,0.807792041616104,-3.19297206499085
"1134",-0.921738598655656,0.571078222505356,-3.55633376794168
"1135",-0.0110874485474368,0.641345734427841,-3.10611298358835
"1136",0.269654999992392,0.234014626306184,-4.10875729324211
"1137",-0.917872868492907,0.830293429987332,-3.40548859263946
"1138",-0.473821196249576,0.55200737228519,-3.26448195181969
"1139",-0.466800621784964,0.541715589381118,-3.27291770917788
"1140",1.10681086417446,1.64975391581442,-3.9646936276454
"1141",0.410756874702784,1.33752705187056,-3.29055415308724
"1142",-1.49294386559307,0.765984109497009,-4.11863770028235
"1143",0.528506479685097,1.07631526276297,-3.26846648108184
"1144",0.5786891108551,1.13098130196668,-3.31011925431425
"1145",-0.308395453576482,1.27185983941866,-3.03750584519165
"1146",0.0325130036670969,0.587280200888638,-3.15823815404171
"1147",0.282021101714821,0.137908247862467,-5.01184469311261
"1148",0.748307506302277,0.970457648068304,-3.39179660847822
"1149",1.60014044121316,1.8514266360002,-4.95923888093952
"1150",-1.85868538087061,0.740259207124344,-4.74196384918872
"1151",1.37409534444168,1.49853035374312,-4.23737978480282
"1152",-2.01159857103094,0.522531246505712,-5.21016080214303
"1153",-2.61910785810853,0.48868160649549,-6.66366453632002
"1154",-0.771245366713189,0.907685857476658,-3.26716338036352
"1155",1.26151643550481,1.71447582364794,-4.18359047466039
"1156",-0.506966031772546,0.565618504339623,-3.26597723182483
"1157",-0.0995430661050016,0.611517018458819,-3.11656299100092
"1158",0.0874609184832585,0.80978190874199,-3.06667223695901
"1159",0.0160573545921291,1.13465791708342,-3.03476259475157
"1160",0.755505476015548,0.210543124163552,-4.51689223091016
"1161",-0.251521180041915,0.0979116510007968,-5.72596456170761
"1162",-0.323308627170523,0.0746255276925511,-6.41508216054594
"1163",0.0758440212902938,4.84110417109126,-4.60999833242589
"1164",1.40561845225905,4.16747752131322,-5.86241517557184
"1165",0.579242112402445,1.03930996235999,-3.28951948266049
"1166",1.64873853284828,2.12709294719881,-5.50564667287193
"1167",1.64873853284828,2.12709294719881,-5.50564667287193
"1168",-2.33862390452664,0.822466515427317,-5.72082672287907
"1169",1.21583324088574,1.54144249526214,-4.04125588919145
"1170",0.902300515668701,1.66377829760548,-3.76535725732095
"1171",0.774877460191957,2.56170200194261,-4.16385048674795
"1172",-0.275015991495166,0.583400012138237,-3.16055732148182
"1173",-0.24356287817669,0.375108696678533,-3.4954078269818
"1174",-0.0300474995954688,6.87213141921391,-4.91047069302346
"1175",-2.08479771356256,1.89019241878042,-5.33151225741116
"1176",-0.0816358367917094,0.178483749209412,-4.48500887860812
"1177",-0.500588668347818,0.536026215717339,-3.29584320600383
"1178",0.790062692246986,1.16251067318134,-3.46434728304404
"1179",0.190823444869999,0.336558421253862,-3.63454663363345
"1180",0.02264933468471,1.53147158610523,-3.13311025952448
"1181",-0.481481834372576,3.59458178435684,-3.9321467736132
"1182",0.651537807683687,0.73645707954029,-3.33746610276787
"1183",-0.797879159668185,1.51142416757803,-3.35966565032029
"1184",-0.387095179341166,0.858830491670852,-3.05402034828377
"1185",-1.39586313655398,0.67708245514208,-4.02148481755918
"1186",-1.65580284402528,1.44863916135165,-4.39601628067819
"1187",-0.672879598883629,1.29030168830553,-3.21705909998099
"1188",-0.672879598883629,1.29030168830553,-3.21705909998099
"1189",1.24392037935224,1.88729898907548,-4.25134707834496
"1190",-0.59827446949615,0.349190086980101,-3.71526673384006
"1191",-1.20704391098639,0.450719131413876,-4.02482961506409
"1192",-1.31531640787483,0.414280301880711,-4.23347549955137
"1193",-0.517598008248738,4.78828107179001,-4.42938147465054
"1194",-1.13738216527779,0.345325250250528,-4.19494971057176
"1195",0.632098870313178,1.0114561153183,-3.31698519983914
"1196",0.552663270342989,1.01282628601351,-3.26961197588908
"1197",1.26541937120546,0.730467936885304,-3.93089466880649
"1198",-0.77254889514213,0.560546094339268,-3.44092074426414
"1199",-0.518986521308577,0.431183208952692,-3.46829188708439
"1200",0.187850543473874,0.277088783839982,-3.8597207363644
"1201",-0.47047649722133,0.742836230913804,-3.12471330613344
"1202",0.292335954814252,0.785386400731917,-3.14846804604933
"1203",-0.343857896128209,0.951211637898681,-3.02643662012796
"1204",0.646804871091562,1.11549159726981,-3.34826883749896
"1205",-0.68282772062207,1.00928495963689,-3.19602914479943
"1206",0.616919137439389,1.68323815131166,-3.55713077987099
"1207",0.353811253242126,1.83487265787242,-3.49206825235244
"1208",0.293651076429246,0.403776108980281,-3.48876956569344
"1209",-0.800063753434327,0.616074439630047,-3.41051540365538
"1210",0.761220005275685,1.95641957640984,-3.80128593169132
"1211",1.58702104008732,2.2222293319816,-5.12887754118691
"1212",1.58702104008732,2.2222293319816,-5.12887754118691
"1213",-0.732277165257555,1.63308831941927,-3.34389315267055
"1214",0.552191110168412,0.402420121975219,-3.60433536838746
"1215",0.204494654584112,0.505565753487589,-3.29252127414515
"1216",-0.589541811106786,1.76066518360335,-3.2891580959532
"1217",-0.787173555292883,0.152866399010337,-5.06470801369159
"1218",-0.347867892538133,0.182141891144669,-4.50098319318328
"1219",-0.238885461903661,0.219463360064167,-4.16886271128856
"1220",-0.178860090326716,0.238862119425461,-4.0325211539748
"1221",0.392561264003727,0.329067842772569,-3.72356512564771
"1222",0.814462441268816,0.831967995114528,-3.44020809039616
"1223",0.749417071292842,0.2118509815502,-4.50280927746699
"1224",-0.769958020606246,2.52723193094187,-3.68993961299504
"1225",-0.738160582099908,2.34915218936409,-3.59752157621726
"1226",-1.06110856191194,0.914187722984543,-3.53188458369888
"1227",1.26731516180915,0.31626717471586,-4.49575772071087
"1228",0.238965977729738,0.852948683154136,-3.11994513637319
"1229",-0.353091766151554,0.845319256499839,-3.04483496780255
"1230",-0.702207549849154,0.619638197926525,-3.33415203671504
"1231",-0.624210980016289,0.414327221209919,-3.5632492504612
"1232",0.22911636375726,0.222246884574673,-4.17287785105599
"1233",0.7712567557827,0.278259475165174,-4.14014935590097
"1234",-0.984235570547062,1.86509146933418,-3.63416295025196
"1235",0.000904056886520177,1.45897070279142,-3.0977074833785
"1236",0.216833519153248,1.36427885870149,-3.20864060890386
"1237",0.261667221071339,0.546660903146575,-3.26408944291302
